features__type,features__properties__SOURCE_GID,features__properties__SOURCE_NAME,features__properties__MOVEMENT_ID,features__properties__DISPLAY_NAME,features__geometry__type,features__geometry__coordinates__001,features__geometry__coordinates__002,path
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8269464,18.9112154,924
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8269416,18.9112135,925
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8269416,18.9112134,926
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8269383,18.9112121,927
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8269263,18.9111999,928
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8268415,18.9109581,929
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8268372,18.9109425,930
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8268167,18.9108673,931
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8267821,18.910715,932
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8267082,18.9104453,933
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8268299,18.9103823,934
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8268297,18.910382,935
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8267146,18.9101723,936
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8265774,18.9099225,937
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8259371,18.9088567,938
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8259037,18.9088071,939
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8258897,18.9087862,940
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8258563,18.9087635,941
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8256484,18.9082936,942
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8250286,18.9073382,943
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8249291,18.9073906,944
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8237405,18.9087006,945
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8237195,18.9087232,946
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8237195,18.9087232,947
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8237194,18.9087233,948
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8237194,18.9087233,949
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8235939,18.9088581,950
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8235938,18.9088582,951
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8229514,18.9095484,952
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8223719,18.9101719,953
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8223109,18.9102376,954
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8222963,18.9102523,955
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8222315,18.9101865,956
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8222172,18.9101719,957
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8215792,18.9095187,958
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8214482,18.9093807,959
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8207328,18.9086198,960
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8206931,18.9085787,961
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.820521,18.9084011,962
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205209,18.9084009,963
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.820521,18.9084008,964
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205684,18.9083572,965
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205685,18.9083572,966
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205685,18.9083572,967
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205685,18.9083571,968
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8205686,18.9083571,969
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8206477,18.9082844,970
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8206883,18.9082517,971
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8196478,18.9071593,972
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8194503,18.9073048,973
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8192977,18.9071424,974
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.819217,18.9070565,975
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8191014,18.9069446,976
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8186491,18.9064965,977
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8186029,18.906446,978
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8184911,18.9065411,979
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8184377,18.9065865,980
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181984,18.9067881,981
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8178738,18.9070615,982
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174891,18.9065357,983
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174635,18.9063511,984
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817671,18.9060463,985
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177053,18.9059153,986
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8176884,18.9058696,987
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8176512,18.9058334,988
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8175864,18.905792,989
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8175795,18.9057417,990
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817598,18.905675,991
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174574,18.9054798,992
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173909,18.9053762,993
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173725,18.9052517,994
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174068,18.9051231,995
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174873,18.9049161,996
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8175358,18.9046586,997
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8176077,18.9045399,998
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177424,18.9044148,999
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817811,18.9043511,1000
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8178441,18.9043181,1001
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8175217,18.9032317,1002
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174504,18.9029993,1003
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8178563,18.9029918,1004
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817936,18.902997,1005
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179386,18.9029321,1006
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179389,18.9029321,1007
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179422,18.9029005,1008
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179424,18.9028964,1009
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179458,18.9028334,1010
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179486,18.9027826,1011
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179487,18.9027806,1012
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179538,18.9027424,1013
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179348,18.9027442,1014
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177315,18.9027394,1015
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177368,18.9025196,1016
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174232,18.9025016,1017
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8174256,18.9023198,1018
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8176016,18.902326,1019
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177597,18.9023305,1020
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177612,18.9023306,1021
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179138,18.902334,1022
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180332,18.9023368,1023
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180337,18.9023368,1024
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180339,18.9023368,1025
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180375,18.9023331,1026
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180411,18.9023295,1027
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180426,18.9023279,1028
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180427,18.9023278,1029
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180429,18.9023276,1030
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180455,18.902325,1031
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180653,18.9023255,1032
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180654,18.9023255,1033
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8183313,18.9023262,1034
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8183327,18.9023262,1035
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.818333,18.9023262,1036
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8183572,18.9023266,1037
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8183601,18.9023266,1038
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8184635,18.9023283,1039
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.818524,18.9023283,1040
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8185834,18.9023283,1041
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8186046,18.9023283,1042
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187338,18.9023286,1043
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187366,18.9023286,1044
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187713,18.9023287,1045
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187757,18.9023261,1046
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187765,18.9023255,1047
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187778,18.9023248,1048
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187782,18.9023246,1049
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187793,18.9023239,1050
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187829,18.9023205,1051
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187829,18.9023204,1052
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.818783,18.9023204,1053
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187834,18.90232,1054
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187856,18.9023179,1055
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187856,18.9023179,1056
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.818786,18.9023167,1057
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187879,18.90231,1058
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187879,18.9023099,1059
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187868,18.9023021,1060
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187852,18.9022992,1061
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187829,18.9022949,1062
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187773,18.9022903,1063
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187772,18.9022902,1064
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187743,18.9022878,1065
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187684,18.9022862,1066
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187663,18.9022856,1067
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187551,18.9022856,1068
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187543,18.9022856,1069
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187537,18.9022856,1070
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8187056,18.9022854,1071
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8185975,18.9022847,1072
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8183102,18.9022803,1073
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8182061,18.9022793,1074
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181524,18.9022794,1075
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181511,18.9022794,1076
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181505,18.9022794,1077
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181497,18.9022794,1078
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8181491,18.9022794,1079
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180687,18.9022795,1080
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180499,18.9022626,1081
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180498,18.9022625,1082
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180494,18.9022622,1083
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180489,18.9022617,1084
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180488,18.9022616,1085
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180345,18.9022488,1086
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180251,18.9022488,1087
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8180052,18.9022489,1088
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179258,18.9022493,1089
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179254,18.9022493,1090
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179246,18.9022493,1091
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8179236,18.9022493,1092
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177983,18.90225,1093
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817797,18.90225,1094
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8177357,18.9022504,1095
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8176371,18.9022504,1096
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8175412,18.9022519,1097
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817472,18.902253,1098
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173978,18.902138,1099
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173485,18.9020634,1100
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173192,18.9020057,1101
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173198,18.9019531,1102
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173054,18.9019027,1103
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172832,18.9018738,1104
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173513,18.9018483,1105
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173698,18.9017816,1106
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.817348,18.9017168,1107
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8173134,18.9016782,1108
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172464,18.9016153,1109
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172398,18.9015387,1110
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172132,18.9014724,1111
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172179,18.9014657,1112
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8172217,18.9014518,1113
